1,Fri Nov  4 14:09:07 +08 2022, ff02::1, c1:0c:00:00:00:00:0f:21,171,3168,2,1,268,2807,1, fe80::c30c:0:0:66, c1:0c:00:00:00:00:0f:22,8765,8765,14,26, -52 dBm,108,171,2675,4,-4,250,2774,21392
2,Fri Nov  4 14:09:08 +08 2022, ff02::1, c1:0c:00:00:00:00:0f:21,171,3168,3,0,268,2809,2, fe80::c30c:0:0:66, c1:0c:00:00:00:00:0f:22,8765,8765,14,26, -53 dBm,107,171,2675,4,-5,250,2774,21393
3,Fri Nov  4 14:09:09 +08 2022, ff02::1, c1:0c:00:00:00:00:0f:21,171,3168,3,-1,267,2807,3, fe80::c30c:0:0:66, c1:0c:00:00:00:00:0f:22,8765,8765,14,26, -52 dBm,108,171,2675,5,-5,250,2771,21394
4,Fri Nov  4 14:09:10 +08 2022, ff02::1, c1:0c:00:00:00:00:0f:21,171,3168,2,0,267,2809,4, fe80::c30c:0:0:66, c1:0c:00:00:00:00:0f:22,8765,8765,14,26, -53 dBm,108,171,2675,3,-5,251,2774,21395
5,Fri Nov  4 14:09:11 +08 2022, ff02::1, c1:0c:00:00:00:00:0f:21,171,3168,2,-1,267,2807,5, fe80::c30c:0:0:66, c1:0c:00:00:00:00:0f:22,8765,8765,14,26, -53 dBm,106,171,2675,4,-4,251,2774,21396
6,Fri Nov  4 14:09:12 +08 2022, ff02::1, c1:0c:00:00:00:00:0f:21,171,3168,3,-1,267,2809,6, fe80::c30c:0:0:66, c1:0c:00:00:00:00:0f:22,8765,8765,14,26, -53 dBm,105,171,2675,5,-5,250,2772,21397
7,Fri Nov  4 14:09:13 +08 2022, ff02::1, c1:0c:00:00:00:00:0f:21,171,3168,2,-1,268,2807,7, fe80::c30c:0:0:66, c1:0c:00:00:00:00:0f:22,8765,8765,14,26, -53 dBm,106,171,2675,4,-5,249,2772,21398
8,Fri Nov  4 14:09:14 +08 2022, ff02::1, c1:0c:00:00:00:00:0f:21,171,3168,2,-1,269,2809,8, fe80::c30c:0:0:66, c1:0c:00:00:00:00:0f:22,8765,8765,14,26, -53 dBm,108,171,2675,5,-5,250,2774,21399
9,Fri Nov  4 14:09:15 +08 2022, ff02::1, c1:0c:00:00:00:00:0f:21,171,3168,2,0,267,2807,9, fe80::c30c:0:0:66, c1:0c:00:00:00:00:0f:22,8765,8765,14,26, -53 dBm,105,171,2675,3,-4,250,2774,21400
10,Fri Nov  4 14:09:16 +08 2022, ff02::1, c1:0c:00:00:00:00:0f:21,171,3168,3,0,270,2809,10, fe80::c30c:0:0:66, c1:0c:00:00:00:00:0f:22,8765,8765,14,26, -53 dBm,106,171,2675,4,-4,250,2774,21401
11,Fri Nov  4 14:09:17 +08 2022, ff02::1, c1:0c:00:00:00:00:0f:21,171,3168,3,-1,269,2808,11, fe80::c30c:0:0:66, c1:0c:00:00:00:00:0f:22,8765,8765,14,26, -53 dBm,108,171,2675,4,-5,250,2774,21402
12,Fri Nov  4 14:09:18 +08 2022, ff02::1, c1:0c:00:00:00:00:0f:21,171,3168,3,-1,269,2809,12, fe80::c30c:0:0:66, c1:0c:00:00:00:00:0f:22,8765,8765,14,26, -52 dBm,107,171,2675,3,-6,250,2772,21403
13,Fri Nov  4 14:09:19 +08 2022, ff02::1, c1:0c:00:00:00:00:0f:21,171,3168,2,0,268,2807,13, fe80::c30c:0:0:66, c1:0c:00:00:00:00:0f:22,8765,8765,14,26, -52 dBm,108,171,2675,4,-4,250,2772,21404
14,Fri Nov  4 14:09:20 +08 2022, ff02::1, c1:0c:00:00:00:00:0f:21,171,3168,3,0,268,2808,14, fe80::c30c:0:0:66, c1:0c:00:00:00:00:0f:22,8765,8765,14,26, -55 dBm,108,171,2675,5,-4,250,2772,21405
15,Fri Nov  4 14:09:21 +08 2022, ff02::1, c1:0c:00:00:00:00:0f:21,171,3168,2,0,269,2807,15, fe80::c30c:0:0:66, c1:0c:00:00:00:00:0f:22,8765,8765,14,26, -53 dBm,108,171,2675,4,-5,250,2774,21406
16,Fri Nov  4 14:09:22 +08 2022, ff02::1, c1:0c:00:00:00:00:0f:21,171,3175,4,0,268,2809,16, fe80::c30c:0:0:66, c1:0c:00:00:00:00:0f:22,8765,8765,14,26, -55 dBm,106,171,2675,5,-5,252,2772,21407
17,Fri Nov  4 14:09:23 +08 2022, ff02::1, c1:0c:00:00:00:00:0f:21,171,3168,3,0,267,2808,17, fe80::c30c:0:0:66, c1:0c:00:00:00:00:0f:22,8765,8765,14,26, -53 dBm,106,171,2675,3,-4,251,2772,21408
18,Fri Nov  4 14:09:24 +08 2022, ff02::1, c1:0c:00:00:00:00:0f:21,171,3175,3,0,267,2809,18, fe80::c30c:0:0:66, c1:0c:00:00:00:00:0f:22,8765,8765,14,26, -55 dBm,108,171,2675,5,-4,251,2774,21409
19,Fri Nov  4 14:09:25 +08 2022, ff02::1, c1:0c:00:00:00:00:0f:21,171,3168,3,0,268,2807,19, fe80::c30c:0:0:66, c1:0c:00:00:00:00:0f:22,8765,8765,14,26, -52 dBm,108,171,2675,4,-6,249,2775,21410
20,Fri Nov  4 14:09:26 +08 2022, ff02::1, c1:0c:00:00:00:00:0f:21,171,3168,2,-1,266,2810,20, fe80::c30c:0:0:66, c1:0c:00:00:00:00:0f:22,8765,8765,14,26, -53 dBm,105,171,2675,4,-4,250,2774,21411
21,Fri Nov  4 14:09:27 +08 2022, ff02::1, c1:0c:00:00:00:00:0f:21,171,3168,2,0,269,2808,21, fe80::c30c:0:0:66, c1:0c:00:00:00:00:0f:22,8765,8765,14,26, -53 dBm,108,171,2675,4,-4,251,2774,21412
22,Fri Nov  4 14:09:29 +08 2022, ff02::1, c1:0c:00:00:00:00:0f:21,171,3168,3,-1,268,2810,23, fe80::c30c:0:0:66, c1:0c:00:00:00:00:0f:22,8765,8765,14,26, -53 dBm,106,171,2675,4,-4,249,2774,21414
23,Fri Nov  4 14:09:30 +08 2022, ff02::1, c1:0c:00:00:00:00:0f:21,171,3168,2,0,267,2808,24, fe80::c30c:0:0:66, c1:0c:00:00:00:00:0f:22,8765,8765,14,26, -53 dBm,107,171,2675,4,-4,249,2772,21415
24,Fri Nov  4 14:09:31 +08 2022, ff02::1, c1:0c:00:00:00:00:0f:21,171,3175,2,0,267,2808,25, fe80::c30c:0:0:66, c1:0c:00:00:00:00:0f:22,8765,8765,14,26, -55 dBm,107,171,2675,3,-5,252,2774,21416
25,Fri Nov  4 14:09:32 +08 2022, ff02::1, c1:0c:00:00:00:00:0f:21,171,3175,3,-1,269,2807,26, fe80::c30c:0:0:66, c1:0c:00:00:00:00:0f:22,8765,8765,14,26, -53 dBm,107,171,2675,3,-4,250,2772,21417
26,Fri Nov  4 14:09:33 +08 2022, ff02::1, c1:0c:00:00:00:00:0f:21,171,3175,1,-1,270,2810,27, fe80::c30c:0:0:66, c1:0c:00:00:00:00:0f:22,8765,8765,14,26, -52 dBm,108,171,2675,4,-5,248,2774,21418
27,Fri Nov  4 14:09:34 +08 2022, ff02::1, c1:0c:00:00:00:00:0f:21,171,3175,3,0,268,2808,28, fe80::c30c:0:0:66, c1:0c:00:00:00:00:0f:22,8765,8765,14,26, -52 dBm,108,171,2675,4,-7,250,2772,21419
28,Fri Nov  4 14:09:35 +08 2022, ff02::1, c1:0c:00:00:00:00:0f:21,171,3175,2,0,269,2810,29, fe80::c30c:0:0:66, c1:0c:00:00:00:00:0f:22,8765,8765,14,26, -55 dBm,107,171,2675,5,-6,251,2774,21420
29,Fri Nov  4 14:09:36 +08 2022, ff02::1, c1:0c:00:00:00:00:0f:21,171,3175,1,-1,269,2805,30, fe80::c30c:0:0:66, c1:0c:00:00:00:00:0f:22,8765,8765,14,26, -53 dBm,108,171,2675,4,-5,250,2772,21421
30,Fri Nov  4 14:09:37 +08 2022, ff02::1, c1:0c:00:00:00:00:0f:21,171,3175,2,0,269,2809,31, fe80::c30c:0:0:66, c1:0c:00:00:00:00:0f:22,8765,8765,14,26, -52 dBm,108,171,2675,4,-5,250,2774,21422
31,Fri Nov  4 14:09:38 +08 2022, ff02::1, c1:0c:00:00:00:00:0f:21,171,3175,2,-1,268,2808,32, fe80::c30c:0:0:66, c1:0c:00:00:00:00:0f:22,8765,8765,14,26, -55 dBm,108,171,2675,4,-4,251,2774,21423
32,Fri Nov  4 14:09:39 +08 2022, ff02::1, c1:0c:00:00:00:00:0f:21,171,3175,2,0,268,2809,33, fe80::c30c:0:0:66, c1:0c:00:00:00:00:0f:22,8765,8765,14,26, -52 dBm,107,171,2675,3,-5,251,2774,21424
33,Fri Nov  4 14:09:40 +08 2022, ff02::1, c1:0c:00:00:00:00:0f:21,171,3175,2,0,269,2807,34, fe80::c30c:0:0:66, c1:0c:00:00:00:00:0f:22,8765,8765,14,26, -53 dBm,107,171,2675,4,-5,251,2772,21425
34,Fri Nov  4 14:09:41 +08 2022, ff02::1, c1:0c:00:00:00:00:0f:21,171,3175,1,0,267,2809,35, fe80::c30c:0:0:66, c1:0c:00:00:00:00:0f:22,8765,8765,14,26, -53 dBm,108,171,2675,3,-4,250,2774,21426
35,Fri Nov  4 14:09:42 +08 2022, ff02::1, c1:0c:00:00:00:00:0f:21,171,3175,2,-1,269,2808,36, fe80::c30c:0:0:66, c1:0c:00:00:00:00:0f:22,8765,8765,14,26, -53 dBm,108,171,2675,4,-5,250,2774,21427
36,Fri Nov  4 14:09:43 +08 2022, ff02::1, c1:0c:00:00:00:00:0f:21,171,3175,3,-1,269,2809,37, fe80::c30c:0:0:66, c1:0c:00:00:00:00:0f:22,8765,8765,14,26, -53 dBm,107,171,2675,3,-4,250,2772,21428
37,Fri Nov  4 14:09:44 +08 2022, ff02::1, c1:0c:00:00:00:00:0f:21,171,3175,2,1,267,2808,38, fe80::c30c:0:0:66, c1:0c:00:00:00:00:0f:22,8765,8765,14,26, -55 dBm,107,171,2675,5,-6,249,2771,21429
38,Fri Nov  4 14:09:45 +08 2022, ff02::1, c1:0c:00:00:00:00:0f:21,171,3175,2,0,269,2809,39, fe80::c30c:0:0:66, c1:0c:00:00:00:00:0f:22,8765,8765,14,26, -53 dBm,108,171,2675,5,-4,249,2774,21430
39,Fri Nov  4 14:09:46 +08 2022, ff02::1, c1:0c:00:00:00:00:0f:21,171,3175,2,0,267,2807,40, fe80::c30c:0:0:66, c1:0c:00:00:00:00:0f:22,8765,8765,14,26, -52 dBm,108,171,2675,4,-6,250,2774,21431
